department,salary,years,performance,training_hours,attrition
IT,55912.75244654149,24,1.705397992428395,16.87784336740623,0
IT,68108.78317975844,12,4.0977063575549355,17.364869698691372,0
Finance,115748.76097125222,9,4.900149609588496,20.33127183805112,0
Sales,103239.55893540513,10,2.1450728938465935,29.004291715043635,0
IT,52947.70851921562,8,1.8250410137986042,59.740342363751665,0
Finance,30080.82038992448,13,4.221905282300995,47.08992397323408,0
Finance,111646.47262325758,14,4.139110875369667,57.24995502660481,0
Sales,77613.23790412123,12,2.283556682349899,29.216970170262826,0
HR,104866.40052825869,7,1.6044623737924435,52.70761052183051,0
HR,31868.647569453868,17,3.8395173161653458,25.21354713915305,0
Sales,39999.72759536858,1,1.7373871853398164,32.00289587134592,1
Sales,114698.00898590876,5,2.421496104222162,70.1510022232615,0
Finance,91451.35526502534,5,1.5078050032678623,43.82674266043547,0
Sales,108888.1850263355,7,2.69537460398214,52.994937999246346,0
Finance,36134.76860049354,7,3.378925074178615,3.2696247064145556,0
HR,55960.85151032328,22,1.184426095173532,58.115905749096456,0
IT,88859.02690157459,12,3.39004479309715,47.51795568505665,0
Sales,75255.39347831479,13,4.6616729870855345,38.94607904609633,0
Sales,55794.486337977534,9,4.763416163503144,3.8879379987752483,0
HR,58023.26988050962,16,2.8387272001184605,41.31605219515929,0
Sales,70512.9065928454,11,3.864758477370227,19.226145315377707,0
Finance,83326.27156418702,17,2.0585051379080297,63.575426764452516,0
Sales,118492.28848409565,24,2.6764739122011623,55.89027985452723,0
HR,57910.19378342377,15,3.290554812016673,76.58834938168171,0
Finance,58761.52331878355,19,2.890199303754797,8.093067938930467,0
IT,116106.44738548073,13,4.817936574736681,25.465815131645115,0
Finance,97140.02599353966,2,4.2800680877034285,78.64620774627576,0
IT,103568.323252245,6,3.6238954530582617,23.868161880608643,0
Sales,78208.79000172295,21,3.2722266639721127,60.39349453431785,0
IT,54216.09384187774,1,4.780687205599779,63.286352934748095,0
Finance,90505.33994840796,24,3.167829869951888,18.992754857769,0
HR,37142.841088379806,16,4.5473044877123385,77.86060112250864,0
IT,84924.27960201452,7,4.955948961960333,41.01712980713888,0
IT,37852.124184159795,6,3.7186017091594907,66.81793787469417,0
Finance,45239.34284052391,17,1.2895329727091482,61.27984772618481,0
Sales,43233.29664513143,11,3.166447257507233,6.4230751915145134,0
HR,117106.65540594285,17,1.3377170343665346,25.911503577954058,0
Sales,55102.29573007757,24,3.95389623297717,78.33309960516615,0
HR,112840.49141720314,13,3.8107804103045133,22.063051009354666,0
HR,115610.80119217241,12,1.5235602584106012,46.967183635543506,0
HR,68401.09105361214,13,4.058229304419075,26.95078668013857,0
IT,70306.86613024812,10,4.006676257934959,32.27674063040532,0
Sales,43209.80463329727,7,1.824622985356609,52.571501600771676,0
Finance,118262.74856802837,6,2.526967956904628,49.12100901314983,0
Finance,61481.275062955996,17,2.80133280315165,25.460069764830937,0
IT,113178.99381396531,8,2.6808917300540536,65.56874063152763,0
Sales,41121.963403891925,8,3.071582149101356,69.07054410927273,0
Sales,54606.11357004581,0,2.6354986458767287,26.20654511565677,0
Sales,64907.803969852364,11,1.1895875151565534,57.5651917078349,0
Sales,119616.2857334946,7,1.6308597324178282,30.727579655572796,0
Sales,44622.635331326346,24,2.5353049534388172,57.07741455140518,0
Finance,88660.11924185418,23,1.3072982511326217,27.49019063437104,0
Sales,37335.85486171639,11,4.162532899908774,71.0075949966267,0
IT,38996.25444220255,8,3.1007899059365664,63.19884454755999,0
Sales,52807.01706208098,21,3.2084704733745597,47.06084139646623,0
Sales,35115.876288856845,9,4.478766742565172,0.13005802016309076,0
Finance,92578.93464719784,10,1.8427805091935063,28.81442591847618,0
HR,97905.72338673743,23,1.2094020621010686,62.176313753076755,0
Finance,118293.51008186706,23,3.25550365324188,73.82164470604823,0
IT,49070.596256200966,12,2.9543111891269005,2.1516428467388593,0
Finance,57225.52049252294,23,3.164813424625353,75.90621933586726,0
HR,58706.44495622619,14,1.45728520702307,77.04124318406288,0
IT,104025.21991149017,1,1.3269185767777603,18.135246545171775,1
HR,57919.16029128148,21,2.9541126536815057,67.8450704017905,0
HR,118000.57640167141,19,3.3859043033376923,27.409089276205123,0
HR,45891.841748441235,10,3.124358149441683,40.6469341766828,0
IT,105570.70209750399,8,2.0648895559804106,44.629547790276206,0
HR,64457.87351690042,1,1.6338328778582971,41.681646198220186,1
IT,54754.09335963441,8,3.3027161223632464,1.765011068167368,0
Sales,43785.81463701112,14,3.5117490299036764,79.34765007793908,0
Sales,54260.771926814385,3,4.30276306909027,27.53418168039176,0
Sales,98315.56844079362,18,2.435696327112693,27.28492537837072,0
IT,66272.72768370059,2,1.5556995834560534,34.70560360528326,1
HR,42150.39022568746,0,3.076370174499626,3.8193348287510354,0
HR,58861.7041739336,19,1.312148335066718,17.43187789935397,0
HR,93821.41643807432,20,2.973889853508244,42.94035988309673,0
Sales,60745.87921144007,20,3.3955848215784634,15.7946003232112,0
Finance,35042.60444996027,20,2.1975735561393246,44.07954908663442,0
IT,57047.205906171796,14,1.3522891459526871,41.95128383795854,0
HR,86843.4094221227,9,3.637258378429112,60.04984300889528,0
IT,69123.9088752931,21,2.236925596894831,3.1903219250226833,0
HR,95611.78961379992,14,4.862115812379404,12.729220762687063,0
Finance,54868.950104536605,5,4.623558685200847,65.34378306954375,0
HR,37399.970790818814,3,1.6762538293122353,33.638791179237344,0
Finance,55618.20814216598,2,4.310207386245084,36.052293489051905,0
HR,58389.21195870524,16,2.6076999530793277,2.5534295855404032,0
HR,54043.44233340444,6,1.742758332324538,36.024898616180565,0
HR,35474.73017080605,20,4.263839115469198,78.34962060522919,0
Finance,89031.65118025926,8,4.861189694946497,6.462682441352925,0
HR,60793.13960720068,5,1.2344989960987167,48.838985027776815,0
IT,92648.17152198731,19,3.0977855462923762,19.554347415704676,0
Sales,112038.78752037886,20,3.346496071058138,0.8928384545960455,0
Sales,117883.20421818823,6,2.039464578785104,37.60974662509189,0
IT,45734.08397564364,13,2.9406487310506666,6.450746935015088,0
Sales,57136.862470910324,11,1.8737693661824464,58.366386547133516,0
IT,46385.6861244063,11,4.356537108814869,42.97770505595162,0
Finance,40508.51571931332,21,1.3142321278981974,19.79242196602348,0
HR,32646.94399764516,17,1.5606063097785148,32.902848360109516,0
Sales,49663.00440066011,5,2.504054630890205,44.93856636987579,0
Sales,90838.69333865694,6,1.8677374493682102,78.97167476244671,0
IT,97434.36557854681,1,4.95184622395676,65.53067139667759,0
HR,57389.196828504675,23,1.0957878475894387,29.373750727615644,0
Finance,83920.32539354697,8,3.6529902818598767,45.80847586400505,0
Sales,35220.74246990496,15,3.275954816503315,51.75150282573037,0
Finance,102377.67936392502,9,3.5720145178997265,77.21551041809468,0
Sales,56663.64944571353,12,4.147120437687969,25.8504393396366,0
IT,45432.867355280505,20,3.8739649138389427,40.661210760522394,0
Sales,92064.28590688211,3,1.4172582191945602,55.398630521388085,0
HR,52470.77980341843,22,3.66395665122583,29.373138508266017,0
HR,51399.3667928879,12,2.639440650049996,44.51966262986715,0
IT,118195.21231720285,17,3.4795531524990553,68.21486606817639,0
Finance,94403.77360114027,22,3.0046220307691094,51.96534537627536,0
HR,58308.60555500353,8,1.339937378878861,73.56234122956016,0
HR,103406.80761023737,21,2.058335081524852,14.928264293636238,0
Finance,96858.26709094946,15,4.122559254338132,67.42697790377876,0
Finance,85829.59065343995,11,2.28961915891847,36.20581715398309,0
HR,92291.66259458232,2,4.883514717394692,66.21528918155965,0
HR,105298.81955188944,11,4.907332311522229,28.828691873024034,0
Sales,79391.21172292982,23,2.4838036132448083,47.028667803121536,0
IT,82162.05715914647,12,1.6427273785389054,11.725413184519056,0
Finance,111496.9937473937,11,1.7781715203498938,79.72166857992963,0
IT,95472.65701476639,0,1.702013089441262,21.23988392406604,1
Sales,89993.72435817658,10,3.930633177834068,1.6354922407249184,0
HR,81917.70959116238,0,4.891555696485291,71.6721718485836,0
IT,118720.79248813371,12,3.4315928776247633,1.0655953168162302,0
IT,116451.125218332,0,1.4483738140910138,6.35902684199027,1
Sales,70593.24206139475,18,3.650217727888893,69.31027639539964,0
HR,51490.53361281584,1,4.899896647657007,21.326954385696524,0
Sales,79651.5628257622,5,1.6434247197860854,20.720929438646294,0
Finance,41830.10482786394,23,1.6474110821999042,71.28350795045674,0
Finance,113998.23605332436,12,3.49641961855924,27.53291470427171,0
Finance,31049.98767752683,20,1.0938798383719899,59.365392961104874,0
Sales,90485.3559826982,2,2.1482378600549676,24.713747989342785,1
Sales,73690.99722227576,10,2.1528884821809857,8.591224469068486,0
Finance,51489.981686364015,23,1.3391259246737115,32.03447403197007,0
Sales,38425.231583411805,11,1.3348497527090766,2.1623851194735444,0
Sales,87991.33231212074,14,3.0523973068484676,12.689513463958617,0
IT,89109.18630821843,11,2.2221963553863633,62.86473581253074,0
Finance,77555.8247275702,19,1.6990239762498,5.068751998317449,0
IT,92285.31748058404,22,1.7316504137092754,37.67062394297017,0
HR,51079.13605168946,6,1.8164959507851242,36.47942907776046,0
IT,119100.16840959091,11,1.5184242106644672,79.50089621416781,0
Sales,77395.86382438755,0,2.9897095470863113,3.0731653045711216,0
HR,55041.81830989031,22,3.7120597735818697,34.19819000940536,0
Sales,110466.96056710505,4,3.5251288902914335,42.91955507799359,0
Finance,105437.63723078226,22,1.5158605510464573,11.963146288150686,0
Finance,119210.69829930297,5,4.161004413326918,14.537960156972538,0
HR,53046.66844100362,0,3.461141239637283,41.95813710455596,0
Finance,39843.21159029523,12,2.3042578695975617,18.82690303718091,0
Sales,74763.64398970854,8,1.4660121653595382,33.06037104853342,0
Sales,117445.00476296389,2,3.7800984190584006,6.344973257705266,0
IT,57427.47128762127,17,4.6015983185772384,6.104310333192702,0
HR,78380.46489031448,10,1.0941506512665975,30.66281856921365,0
Sales,115456.1928745236,16,3.5925683184441857,77.24095859170485,0
IT,31258.280745777472,23,2.570554119505085,21.32761581831609,0
HR,44318.81899690747,23,4.244589033033473,43.74316267290102,0
IT,75905.2616177768,18,1.3040385206699145,15.133241998079736,0
IT,100948.12756187488,20,1.7267005179274837,52.83893436252399,0
HR,54010.859874520705,5,4.9540379674704464,50.21515818350438,0
Sales,71070.96141246374,0,1.7138672114344842,8.325945937211632,1
HR,70876.65359573023,23,4.436790939516621,70.38777211664494,0
Finance,32272.381502054774,12,4.370601982098757,66.83414493628645,0
HR,102669.29918805505,0,2.9932783094166595,27.587702673743067,0
HR,116271.24846956288,4,3.944072437721337,52.79763146110743,0
Sales,82852.63140423608,8,4.9020316282167675,7.386219297215391,0
Finance,72987.02029931519,8,4.90331338836897,35.66173457503229,0
Finance,55017.966811594706,18,1.6140625522374679,75.65421264682499,0
Finance,57686.19567979066,10,2.004452345635621,15.702522083280757,0
IT,68160.89009883255,4,4.661890901240717,42.09217400951614,0
HR,35054.72418920515,21,2.894104003047822,22.821807643761602,0
IT,83577.44634688378,20,3.8417100489661795,55.64366771466855,0
Sales,30646.122785735446,22,3.7691598030738773,9.417558949287583,0
Sales,115218.46508118238,0,4.213446430805956,13.79698160286778,0
IT,75925.42442055032,20,1.871760675580182,44.2803191863501,0
HR,112886.09575561278,22,1.050498080346805,51.55350312046813,0
Sales,40123.302136091675,17,4.098120071307404,32.61131318048868,0
Sales,112422.98546383876,2,1.4706869531788573,55.04237789596178,1
HR,91985.88249583301,20,4.746765474381271,9.077521066198182,0
IT,31363.769191096653,11,1.2051842449212473,69.22638158270938,0
IT,46520.77697296179,12,3.0299999238403315,23.642964014632533,0
HR,101356.98959885158,9,1.778982983545784,69.91481151335972,0
IT,60466.750347970665,18,4.864955420013441,60.480639265711616,0
IT,32775.63610825777,12,2.5672892105026786,15.747612505553388,0
IT,50613.41102297029,10,1.259470863835844,39.068242872121786,0
Finance,89099.29945542003,16,4.310602561493437,48.83388299790967,0
Sales,66697.82098037234,3,4.782137379806867,22.127660102276458,0
IT,100989.19655436574,7,2.580963757693259,74.82070839072797,0
Sales,80487.01362317646,14,3.3094198224941014,67.61580421145622,0
Finance,59386.475312085124,12,2.0516139895985144,53.62534592399524,0
Sales,40659.69019824593,11,4.567800650752521,16.816623447838417,0
HR,80763.47654464617,8,1.450859788783096,33.25970029969465,0
Sales,51438.94924378847,3,4.824356479277824,60.78122251138421,0
Sales,109583.33093300048,9,1.627917951392261,59.11872066460245,0
HR,96783.18022521678,11,4.815647306137983,8.62770411745946,0
IT,106815.81932602925,23,1.598173612741312,33.9075445014264,0
IT,37196.62945598712,9,4.994423718282849,56.0700451992712,0
IT,93565.41878863942,8,1.2224291193408137,66.99344792150706,0
IT,46228.31493927521,3,3.5646239003381197,0.5381743432040675,0
HR,118568.00641451444,0,4.802087544870902,42.41958014939178,0
IT,83997.40790484623,2,4.503427693995631,75.25618528214851,0
Finance,30827.64070548246,3,3.532254461505774,36.51282342705858,0
Sales,117289.03297917073,19,4.951790424649178,61.23032089489626,0
IT,61307.55955465467,13,2.6135431293576907,18.236761339617466,0
HR,64533.14451855837,12,4.59210673773037,38.84732157467013,0
Finance,70943.23902408537,24,1.5195150141151568,28.023563712182266,0
HR,61869.30331280814,4,3.4935583115306876,13.621231653481809,0
Sales,98566.7443670828,1,4.666286422307737,68.49795481483146,0
Finance,95874.83883862731,15,1.194055187406275,28.01317443792123,0
Finance,104740.7137193733,19,4.012533067331528,76.23404554449837,0
Sales,117853.82689115069,7,3.0447808011584807,18.770008146829937,0
Sales,107343.04833212263,24,1.5374817885381828,38.747631319766725,0
HR,83163.21182770473,12,3.7531419942000763,3.2533151500244717,0
Sales,79316.89565652295,2,1.2252758066402056,13.52366506618119,1
Sales,108379.06679579418,18,1.7491242602254418,60.70356139085448,0
Finance,70449.32383031026,14,2.7803929164028083,27.706860400641666,0
Sales,99658.0549493236,10,2.4200293074508665,30.9684894524524,0
Finance,109742.04214263057,22,4.170593471987101,22.79363192618299,0
IT,62628.45593695989,17,2.447139535806613,53.701962854021794,0
Finance,52508.33725655463,7,1.5598919487447738,62.06128670504264,0
HR,55401.48224957533,19,2.4398080260700548,35.042963017912676,0
HR,55691.202433374376,14,3.850660994019644,38.07922724827052,0
HR,35241.1836345636,6,1.7364672213971204,75.91488635310738,0
IT,119887.46880641827,7,3.976159874927956,22.164984487493278,0
Finance,116954.11166418104,16,2.4086234541001055,43.44465385639366,0
IT,49348.03129335857,15,2.251746730938962,31.298353356477236,0
HR,96996.68933479494,0,1.317473060641594,63.250982145562666,1
IT,40325.661758957955,8,4.122280444744429,59.82067189676003,0
HR,116229.6869460724,12,2.456959400217781,75.3396770652517,0
Finance,54112.41041962919,18,3.6458220631298603,0.5931529916538736,0
Finance,87502.54881993096,9,3.6790717925403893,75.00376597300894,0
HR,72992.73476010645,3,2.1555370863748475,30.722013882210124,0
Finance,49727.25243390157,16,1.2638766426671801,38.29274418526644,0
IT,78863.11471100932,15,1.033765034365012,78.29672298840612,0
Sales,77693.6189294976,5,3.313377072254201,64.08590987999003,0
Finance,107967.53084063184,13,4.022683307850135,26.96334890998859,0
Sales,65737.03627175331,23,4.513646881640526,10.505478817914575,0
Sales,34789.18229435157,21,1.3150480808465406,21.54390977322647,0
IT,56579.14382829842,21,3.9889848547276947,43.0484992536493,0
HR,39707.7685017835,19,4.826972126350654,13.439992879816351,0
Finance,82017.12878348239,23,3.8062376070514454,8.758252742297348,0
IT,97110.73978658498,3,3.6575960761876063,62.46891421760907,0
IT,57752.24834435043,12,3.941050455299766,61.23230553406242,0
IT,110801.76180278296,6,3.050831172859186,32.35278898826169,0
Sales,61204.08549917764,0,2.3526220283823562,75.39863328739372,1
IT,90035.64868571065,13,3.468789914598156,46.21330956932283,0
Finance,99383.60479681754,15,2.072898552045728,33.597507534157465,0
IT,56018.34566559647,22,1.7865268865822461,38.16376369725404,0
Sales,62011.43152894778,19,3.2344637619672505,51.20783284760326,0
HR,113696.23833928135,17,3.667732527785578,33.318537160946704,0
IT,86124.06304169216,21,1.591711189051623,29.2670682924458,0
HR,59603.68565993736,20,4.7669132567091665,32.5092864756042,0
IT,32082.054740059426,7,4.27753616637944,20.466457423115976,0
Sales,31856.29198540925,13,4.669452669196925,38.701477263742525,0
Sales,38422.310042548816,10,3.0768958544248974,23.73756518204153,0
HR,109570.30815098998,0,1.3169253969647183,55.80564896645833,1
Finance,49868.89217765308,17,3.1092655120721653,9.742826282252501,0
Finance,73425.6428898,0,3.1398085983807897,66.51534779805722,0
Finance,46489.33257546851,15,1.016462977956564,39.30019906437896,0
IT,89998.92984900039,13,3.5626304537179885,42.70467414274452,0
HR,89879.20152112437,11,2.1386226778574904,63.772888150006615,0
HR,65882.84625188592,3,2.2575550379215947,58.83367775352827,0
Finance,104405.12452010589,18,1.7075859795417263,64.02642887198562,0
